ticket_id,customer_id,created_at,resolved_at,category,status,cs_rep_id,first_response_mins,resolution_mins
438,745,2024-04-26,2024-04-27,bug,closed,44,123,1440
439,632,2024-12-07,2024-12-10,billing,closed,17,209,4320
440,1289,2023-12-13,2023-12-16,bug,closed,22,111,4320
441,1264,2024-09-15,2024-09-15,usage_question,closed,11,169,0
442,1800,2024-03-15,2024-03-15,usage_question,closed,8,183,0
443,1635,2023-11-11,2023-11-15,bug,closed,20,119,5760
444,1819,2023-09-09,2023-09-16,usage_question,closed,32,97,10080
445,1493,2024-11-29,2024-11-29,billing,closed,11,129,0
446,1355,2024-03-31,2024-03-31,usage_question,closed,21,45,0
447,99,2024-06-12,2024-06-12,usage_question,closed,33,203,0
448,735,2023-11-12,2023-11-12,usage_question,closed,12,237,0
449,1642,2024-07-03,2024-07-03,bug,closed,22,26,0
450,17,2024-09-29,2024-09-30,feature_request,closed,32,45,1440
451,1344,2024-05-07,2024-05-07,bug,closed,9,140,0
452,973,2024-03-20,2024-03-25,billing,closed,6,99,7200
453,1171,2024-03-06,2024-03-12,bug,closed,20,232,8640
454,173,2024-12-21,2024-12-21,billing,closed,19,31,0
455,129,2023-05-29,2023-05-31,bug,closed,12,92,2880
456,356,2024-10-15,2024-10-15,bug,closed,12,205,0
457,726,2024-07-14,2024-07-17,bug,closed,5,159,4320
458,1761,2024-10-28,2024-11-04,usage_question,closed,6,211,10080
459,1066,2024-11-04,2024-11-11,feature_request,closed,4,168,10080
460,1612,2023-09-07,2023-09-07,usage_question,closed,14,68,0
461,607,2024-09-30,2024-10-01,usage_question,closed,37,95,1440
462,58,2024-05-24,2024-05-28,feature_request,closed,8,117,5760
463,452,2024-04-24,2024-04-24,usage_question,closed,3,149,0
464,307,2024-06-16,2024-06-21,usage_question,closed,48,136,7200
465,1987,2023-08-02,2023-08-02,usage_question,closed,12,112,0
466,1900,2024-02-29,2024-03-03,bug,closed,22,160,4320
467,625,2024-03-20,2024-03-20,feature_request,closed,47,27,0
468,288,2024-06-17,2024-06-17,billing,closed,40,140,0
469,737,2024-08-03,2024-08-06,bug,closed,46,64,4320
470,1339,2024-11-03,2024-11-10,bug,closed,39,59,10080
471,1788,2024-10-13,2024-10-14,other,closed,19,68,1440
472,23,2024-10-18,2024-10-23,feature_request,closed,46,50,7200
473,393,2024-12-02,2024-12-02,billing,closed,3,178,0
474,851,2024-09-18,2024-09-24,bug,closed,2,119,8640
475,1889,2024-09-24,2024-09-28,bug,closed,19,38,5760
476,1945,2024-10-27,2024-10-29,feature_request,closed,3,216,2880
477,537,2024-03-23,2024-03-23,usage_question,closed,29,224,0
478,1339,2024-03-28,2024-03-28,bug,closed,18,201,0
479,1304,2024-04-04,2024-04-04,bug,closed,12,30,0
480,1048,2024-06-20,2024-06-27,other,closed,45,101,10080
481,953,2024-11-03,2024-11-05,usage_question,closed,15,95,2880
482,960,2024-01-06,2024-01-06,bug,closed,39,44,0
483,1723,2024-09-05,2024-09-09,bug,closed,3,190,5760
484,1141,2024-11-04,2024-11-04,usage_question,closed,26,70,0
485,1748,2023-11-20,2023-11-27,usage_question,closed,11,124,10080
486,1374,2024-08-30,2024-09-02,usage_question,closed,48,189,4320
487,1709,2023-02-10,2023-02-15,usage_question,closed,48,174,7200
488,640,2024-07-12,2024-07-16,bug,closed,21,140,5760
489,1479,2024-05-05,2024-05-08,feature_request,closed,33,77,4320
490,715,2024-09-08,2024-09-08,bug,closed,4,112,0
491,1178,2024-11-26,2024-11-30,usage_question,closed,9,204,5760
492,621,2024-04-10,2024-04-15,billing,closed,18,63,7200
493,1485,2023-01-29,2023-02-05,other,closed,5,114,10080
494,220,2024-11-09,2024-11-09,usage_question,closed,5,131,0
495,1989,2023-11-15,2023-11-15,usage_question,closed,42,132,0
496,1216,2024-10-14,2024-10-21,usage_question,closed,34,128,10080
497,1479,2024-09-04,2024-09-04,bug,closed,46,15,0
498,605,2024-08-22,2024-08-22,feature_request,closed,2,163,0
499,1335,2024-05-31,2024-06-03,other,closed,20,36,4320
500,322,2024-12-03,2024-12-03,usage_question,closed,11,214,0
501,909,2024-09-09,2024-09-13,bug,closed,6,61,5760
502,568,2024-09-26,2024-09-29,feature_request,closed,31,108,4320
503,730,2024-04-08,2024-04-08,bug,closed,11,151,0
504,686,2024-08-20,2024-08-20,bug,closed,34,216,0
505,969,2024-01-13,2024-01-13,usage_question,closed,10,197,0
506,56,2024-12-03,2024-12-05,usage_question,closed,15,42,2880
507,1618,2024-12-16,2024-12-16,usage_question,closed,17,217,0
508,188,2024-01-12,2024-01-12,bug,closed,46,95,0
509,467,2024-01-31,2024-02-04,other,closed,22,205,5760
510,1501,2024-01-23,2024-01-23,usage_question,closed,29,165,0
511,1284,2024-06-07,2024-06-08,bug,closed,49,85,1440
512,204,2024-05-17,2024-05-17,other,closed,39,36,0
513,440,2024-02-16,2024-02-16,other,closed,37,129,0
514,121,2024-03-12,2024-03-12,usage_question,closed,27,217,0
515,905,2024-09-02,2024-09-08,usage_question,closed,36,237,8640
516,626,2024-04-08,2024-04-08,bug,closed,15,166,0
517,1816,2024-03-12,2024-03-16,other,closed,37,45,5760
518,1678,2024-06-13,2024-06-13,bug,closed,16,80,0
519,544,2024-09-30,2024-10-03,billing,closed,47,180,4320
520,1684,2024-06-28,2024-06-28,other,closed,42,78,0
521,1930,2024-10-25,2024-10-25,feature_request,closed,37,163,0
522,123,2024-05-21,2024-05-21,usage_question,closed,21,118,0
523,1949,2024-07-20,2024-07-20,usage_question,closed,44,175,0
524,1012,2024-10-27,2024-10-27,bug,closed,3,125,0
525,1597,2024-02-19,2024-02-19,billing,closed,12,33,0
526,1821,2024-02-18,2024-02-20,bug,closed,34,160,2880
527,733,2023-12-21,2023-12-21,billing,closed,44,176,0
528,1529,2024-06-29,2024-06-29,bug,closed,4,22,0
529,5,2024-02-05,2024-02-05,bug,closed,44,91,0
530,1173,2024-02-21,2024-02-21,feature_request,closed,32,96,0
531,501,2024-10-26,2024-10-26,other,closed,35,206,0
532,1706,2024-07-20,2024-07-27,bug,closed,11,236,10080
533,1526,2024-12-06,2024-12-10,bug,closed,20,78,5760
534,554,2024-12-15,2024-12-15,bug,closed,39,138,0
535,1661,2024-10-26,2024-10-30,bug,closed,29,119,5760
536,57,2024-06-29,2024-07-02,usage_question,closed,9,109,4320
537,1124,2024-02-16,2024-02-23,billing,closed,43,129,10080
538,445,2024-11-28,2024-12-02,bug,closed,12,201,5760
539,1598,2024-06-25,2024-06-25,feature_request,closed,7,238,0
540,1268,2024-12-18,2024-12-21,bug,closed,42,186,4320
541,1180,2024-01-16,2024-01-22,other,closed,12,113,8640
542,1403,2024-12-24,2024-12-26,usage_question,closed,9,104,2880
543,875,2024-05-05,2024-05-08,bug,closed,20,131,4320
544,1585,2024-08-29,2024-09-04,billing,closed,32,208,8640
545,64,2024-09-13,2024-09-13,billing,closed,39,218,0
546,1228,2024-05-14,2024-05-19,usage_question,closed,25,204,7200
547,249,2024-09-04,2024-09-06,bug,closed,33,147,2880
548,197,2024-05-27,2024-05-27,usage_question,closed,1,211,0
549,765,2024-05-21,2024-05-21,feature_request,closed,19,62,0
550,505,2024-09-29,2024-09-29,bug,closed,39,170,0
551,1638,2024-07-03,2024-07-03,bug,closed,3,175,0
552,1659,2024-04-07,2024-04-07,feature_request,closed,34,106,0
553,54,2024-09-16,2024-09-16,bug,closed,43,157,0
554,502,2024-09-20,2024-09-26,bug,closed,46,57,8640
555,1356,2024-06-29,2024-07-01,bug,closed,49,226,2880
556,305,2023-08-27,2023-08-29,feature_request,closed,47,201,2880
557,1176,2024-05-14,2024-05-14,usage_question,closed,29,58,0
558,29,2024-04-25,2024-04-30,bug,closed,2,31,7200
559,1362,2023-10-11,2023-10-17,usage_question,closed,4,51,8640
560,827,2024-06-16,2024-06-16,usage_question,closed,27,212,0
561,1403,2024-03-16,2024-03-22,usage_question,closed,4,118,8640
562,1574,2023-07-10,2023-07-10,billing,closed,12,168,0
563,264,2024-05-07,2024-05-13,usage_question,closed,10,166,8640
564,487,2024-08-27,2024-09-01,feature_request,closed,26,228,7200
565,1070,2024-09-02,2024-09-02,usage_question,closed,49,176,0
566,1819,2024-02-28,2024-02-28,usage_question,closed,25,64,0
567,1727,2024-03-28,2024-03-28,feature_request,closed,40,206,0
568,393,2024-08-22,2024-08-23,bug,closed,36,175,1440
569,1945,2024-05-10,2024-05-10,bug,closed,23,107,0
570,1533,2024-03-03,2024-03-04,bug,closed,20,28,1440
571,1452,2024-08-30,2024-08-30,usage_question,closed,42,240,0
572,1319,2024-04-09,2024-04-12,usage_question,closed,26,45,4320
573,1838,2024-12-01,2024-12-08,usage_question,closed,31,207,10080
574,1063,2023-03-31,2023-04-02,usage_question,closed,17,146,2880
575,366,2023-12-08,2023-12-08,feature_request,closed,11,125,0
576,836,2024-12-12,2024-12-12,usage_question,closed,25,110,0
577,552,2024-08-08,2024-08-08,usage_question,closed,37,184,0
578,1733,2023-09-26,2023-09-26,bug,closed,2,42,0
579,1513,2024-08-09,2024-08-12,usage_question,closed,8,33,4320
580,1120,2024-06-12,2024-06-15,feature_request,closed,4,168,4320
581,1817,2024-04-10,2024-04-10,other,closed,35,53,0
582,508,2024-05-23,2024-05-23,feature_request,closed,32,104,0
583,1583,2024-06-11,2024-06-14,usage_question,closed,35,189,4320
584,1246,2023-11-26,2023-11-28,bug,closed,35,55,2880
585,1638,2024-01-15,2024-01-18,bug,closed,32,213,4320
586,113,2024-11-10,2024-11-14,usage_question,closed,14,40,5760
587,993,2024-04-07,2024-04-07,bug,closed,25,169,0
588,123,2023-11-17,2023-11-17,usage_question,closed,6,142,0
589,660,2024-12-02,2024-12-02,bug,closed,24,171,0
590,534,2024-04-02,2024-04-02,bug,closed,31,130,0
591,261,2024-12-23,2024-12-30,bug,closed,14,70,10080
592,1140,2024-11-21,2024-11-21,bug,closed,9,228,0
593,637,2024-03-28,2024-04-03,bug,closed,13,68,8640
594,137,2024-07-31,2024-08-03,feature_request,closed,27,124,4320
595,726,2023-10-03,2023-10-08,bug,closed,39,227,7200
596,774,2024-02-03,2024-02-08,billing,closed,20,96,7200
597,1226,2024-05-13,2024-05-13,usage_question,closed,8,207,0
598,1240,2023-09-20,2023-09-24,feature_request,closed,42,57,5760
599,742,2023-07-23,2023-07-30,usage_question,closed,21,141,10080
600,1148,2024-12-07,2024-12-07,feature_request,closed,1,70,0
601,1902,2024-09-19,2024-09-24,other,closed,8,152,7200
602,1396,2024-03-24,2024-03-24,bug,closed,49,41,0
603,988,2024-12-20,2024-12-27,bug,closed,48,172,10080
604,530,2024-06-16,2024-06-16,usage_question,closed,44,83,0
605,767,2024-12-12,2024-12-17,usage_question,closed,36,236,7200
606,1496,2024-07-30,2024-08-06,usage_question,closed,6,227,10080
607,121,2024-09-28,2024-10-01,usage_question,closed,44,235,4320
608,1816,2024-09-07,2024-09-11,billing,closed,43,43,5760
609,625,2023-11-21,2023-11-24,billing,closed,32,121,4320
610,1051,2024-09-12,2024-09-12,feature_request,closed,37,188,0
611,1859,2024-02-19,2024-02-19,usage_question,closed,30,165,0
612,366,2024-09-26,2024-09-27,bug,closed,47,116,1440
613,554,2024-03-20,2024-03-20,bug,closed,8,135,0
614,1769,2024-06-14,2024-06-19,bug,closed,32,73,7200
615,1122,2024-04-18,2024-04-18,usage_question,closed,45,204,0
616,920,2024-09-22,2024-09-29,feature_request,closed,49,206,10080
617,1208,2023-12-07,2023-12-07,billing,closed,47,165,0
618,964,2024-08-23,2024-08-28,other,closed,23,170,7200
619,1129,2024-07-14,2024-07-19,feature_request,closed,26,44,7200
620,1533,2023-08-22,2023-08-22,billing,closed,24,232,0
621,1462,2024-03-23,2024-03-28,usage_question,closed,48,54,7200
622,1531,2024-04-12,2024-04-19,bug,closed,14,15,10080
623,1140,2024-10-03,2024-10-03,usage_question,closed,6,47,0
624,753,2024-05-23,2024-05-23,bug,closed,45,46,0
625,1062,2024-10-21,2024-10-22,bug,closed,29,147,1440
626,86,2024-03-03,2024-03-03,usage_question,closed,36,208,0
627,243,2024-01-07,2024-01-10,bug,closed,23,147,4320
628,368,2023-05-25,2023-05-27,bug,closed,26,227,2880
629,724,2024-10-09,2024-10-15,billing,closed,36,71,8640
630,1201,2024-06-08,2024-06-08,bug,closed,45,217,0
631,904,2024-02-29,2024-03-07,bug,closed,50,23,10080
632,1252,2024-02-11,2024-02-11,feature_request,closed,25,26,0
633,1042,2023-03-20,2023-03-20,usage_question,closed,47,101,0
634,436,2024-10-23,2024-10-23,feature_request,closed,50,85,0
635,1748,2023-08-12,2023-08-12,usage_question,closed,4,72,0
636,566,2023-08-26,2023-09-02,billing,closed,5,108,10080
637,1355,2023-09-06,2023-09-13,bug,closed,1,232,10080
638,192,2024-10-07,2024-10-12,bug,closed,22,201,7200
639,488,2024-08-13,2024-08-13,usage_question,closed,39,234,0
640,450,2024-08-29,2024-08-29,usage_question,closed,20,16,0
641,1030,2024-09-09,2024-09-16,feature_request,closed,19,46,10080
642,1136,2024-05-23,2024-05-23,bug,closed,40,141,0
643,577,2024-08-09,2024-08-12,usage_question,closed,33,123,4320
644,39,2024-04-10,2024-04-10,bug,closed,1,237,0
645,1840,2024-11-07,2024-11-10,bug,closed,4,218,4320
646,1247,2024-12-25,2024-12-25,usage_question,closed,30,67,0
647,1782,2024-08-06,2024-08-06,billing,closed,17,201,0
648,312,2023-10-24,2023-10-24,usage_question,closed,38,117,0
649,1892,2024-11-11,2024-11-17,usage_question,closed,34,211,8640
650,108,2024-05-09,2024-05-10,bug,closed,40,179,1440
651,213,2023-12-09,2023-12-09,usage_question,closed,17,105,0
652,1537,2024-11-25,2024-11-25,bug,closed,6,18,0
653,1947,2023-12-01,2023-12-01,other,closed,49,105,0
654,353,2024-09-10,2024-09-10,bug,closed,31,191,0
655,777,2024-12-15,2024-12-19,feature_request,closed,12,79,5760
656,1832,2024-06-12,2024-06-14,other,closed,50,40,2880
657,122,2023-08-28,2023-08-28,feature_request,closed,26,237,0
658,243,2024-06-15,2024-06-16,other,closed,47,160,1440
659,800,2024-04-25,2024-04-25,bug,closed,32,186,0
660,388,2024-07-15,2024-07-15,usage_question,closed,45,89,0
661,1529,2024-06-17,2024-06-17,feature_request,closed,24,89,0
662,665,2024-11-06,2024-11-06,other,closed,9,107,0
663,1741,2024-04-24,2024-04-24,other,closed,21,55,0
664,165,2024-03-03,2024-03-03,usage_question,closed,25,236,0
665,1757,2024-10-08,2024-10-08,usage_question,closed,15,193,0
666,1371,2023-11-18,2023-11-18,usage_question,closed,48,110,0
667,807,2024-06-01,2024-06-01,bug,closed,5,227,0
668,1935,2024-03-16,2024-03-16,other,closed,7,162,0
669,1192,2024-08-05,2024-08-05,bug,closed,42,61,0
670,1798,2024-05-16,2024-05-17,bug,closed,18,211,1440
671,461,2024-01-07,2024-01-07,feature_request,closed,13,103,0
672,123,2023-12-06,2023-12-06,feature_request,closed,43,59,0
673,1246,2024-10-24,2024-10-24,usage_question,closed,47,160,0
674,10,2024-01-20,2024-01-24,billing,closed,30,175,5760
675,693,2023-12-16,2023-12-16,usage_question,closed,19,100,0
676,58,2024-11-12,2024-11-12,feature_request,closed,3,101,0
677,550,2024-09-01,2024-09-01,bug,closed,21,113,0
678,146,2024-04-01,2024-04-02,bug,closed,50,16,1440
679,523,2024-10-13,2024-10-20,usage_question,closed,29,95,10080
680,1530,2024-12-24,2024-12-26,billing,closed,5,134,2880
681,1358,2024-04-25,2024-04-29,usage_question,closed,22,139,5760
682,1689,2024-12-25,2024-12-26,usage_question,closed,42,58,1440
683,102,2024-12-27,2024-12-27,feature_request,closed,8,115,0
684,1107,2024-10-17,2024-10-18,usage_question,closed,43,103,1440
685,1791,2024-06-22,2024-06-22,usage_question,closed,2,53,0
686,184,2024-09-23,2024-09-24,bug,closed,38,73,1440
687,1440,2024-11-24,2024-11-24,bug,closed,2,178,0
688,278,2023-09-29,2023-09-29,usage_question,closed,39,39,0
689,1751,2024-01-10,2024-01-10,bug,closed,22,235,0
690,1779,2024-04-13,2024-04-17,bug,closed,10,49,5760
691,1134,2024-06-02,2024-06-06,feature_request,closed,12,193,5760
692,1763,2024-04-04,2024-04-04,bug,closed,31,24,0
693,1262,2024-08-01,2024-08-01,bug,closed,39,226,0
694,969,2024-06-18,2024-06-18,usage_question,closed,39,144,0
695,771,2024-10-19,2024-10-19,bug,closed,47,189,0
696,1858,2024-01-21,2024-01-21,bug,closed,48,23,0
697,1099,2024-06-24,2024-07-01,feature_request,closed,48,112,10080
698,931,2024-05-21,2024-05-24,other,closed,31,50,4320
699,1336,2024-06-09,2024-06-12,usage_question,closed,48,119,4320
700,1189,2024-08-13,2024-08-13,other,closed,3,180,0
701,127,2023-11-08,2023-11-08,usage_question,closed,40,209,0
702,1694,2024-10-07,2024-10-09,usage_question,closed,6,222,2880
703,1322,2024-06-01,2024-06-07,usage_question,closed,5,139,8640
704,845,2024-06-01,2024-06-01,billing,closed,7,235,0
705,843,2024-11-14,2024-11-16,usage_question,closed,29,186,2880
706,380,2024-12-13,2024-12-13,bug,closed,40,125,0
707,1267,2024-10-10,2024-10-10,bug,closed,44,129,0
708,1179,2024-03-28,2024-03-31,other,closed,29,36,4320
709,80,2023-08-09,2023-08-09,usage_question,closed,39,87,0
710,1460,2023-12-08,2023-12-08,billing,closed,50,30,0
711,1288,2024-10-12,2024-10-12,other,closed,34,20,0
712,1600,2024-06-04,2024-06-04,bug,closed,16,57,0
713,1741,2023-11-08,2023-11-10,feature_request,closed,23,167,2880
714,1527,2024-08-19,2024-08-25,feature_request,closed,7,221,8640
715,974,2024-02-11,2024-02-17,other,closed,46,154,8640
716,277,2024-09-29,2024-09-29,usage_question,closed,1,48,0
717,1269,2023-12-19,2023-12-19,other,closed,24,222,0
718,1096,2024-11-26,2024-11-28,billing,closed,24,168,2880
719,95,2023-10-23,2023-10-23,bug,closed,19,224,0
720,1158,2024-09-21,2024-09-21,usage_question,closed,35,38,0
721,1302,2024-05-31,2024-06-07,usage_question,closed,6,35,10080
722,853,2024-11-16,2024-11-19,feature_request,closed,43,116,4320
723,613,2024-12-03,2024-12-06,bug,closed,24,64,4320
724,1087,2024-12-15,2024-12-16,bug,closed,36,207,1440
725,1211,2024-01-03,2024-01-09,feature_request,closed,12,119,8640
726,1333,2024-10-05,2024-10-05,bug,closed,5,117,0
727,569,2024-04-13,2024-04-19,usage_question,closed,9,22,8640
728,1144,2024-11-08,2024-11-15,feature_request,closed,21,169,10080
729,1354,2024-06-19,2024-06-19,usage_question,closed,38,118,0
730,1922,2024-03-02,2024-03-08,billing,closed,24,208,8640
731,1606,2024-06-08,2024-06-09,bug,closed,12,126,1440
732,346,2024-01-12,2024-01-16,bug,closed,39,212,5760
733,475,2023-08-13,2023-08-13,usage_question,closed,2,153,0
734,97,2024-11-13,2024-11-13,usage_question,closed,38,49,0
735,1905,2024-09-21,2024-09-22,usage_question,closed,39,154,1440
736,1518,2024-10-14,2024-10-21,usage_question,closed,45,162,10080
737,1849,2024-12-14,2024-12-20,bug,closed,10,186,8640
738,195,2024-07-05,2024-07-12,other,closed,38,61,10080
739,1249,2024-10-05,2024-10-07,bug,closed,25,57,2880
740,1100,2024-09-05,2024-09-05,usage_question,closed,39,31,0
741,1417,2024-10-03,2024-10-08,billing,closed,35,43,7200
742,420,2024-07-14,2024-07-19,feature_request,closed,34,44,7200
743,351,2024-10-05,2024-10-11,other,closed,3,41,8640
744,1841,2024-11-19,2024-11-21,usage_question,closed,16,236,2880
745,1320,2023-11-12,2023-11-15,usage_question,closed,11,49,4320
746,486,2024-01-05,2024-01-11,feature_request,closed,47,239,8640
747,691,2024-03-26,2024-03-26,bug,closed,26,169,0
748,533,2024-10-14,2024-10-15,usage_question,closed,5,155,1440
749,1756,2023-10-19,2023-10-19,usage_question,closed,37,152,0
750,78,2024-06-16,2024-06-16,feature_request,closed,15,101,0
751,565,2024-07-10,2024-07-10,bug,closed,34,162,0
752,1934,2024-02-24,2024-02-24,billing,closed,12,64,0
753,1893,2024-05-18,2024-05-19,usage_question,closed,18,121,1440
754,1054,2023-11-14,2023-11-18,bug,closed,6,149,5760
755,1881,2024-01-01,2024-01-04,billing,closed,17,119,4320
756,46,2024-06-22,2024-06-29,bug,closed,29,109,10080
757,740,2024-08-30,2024-08-30,other,closed,12,233,0
758,124,2024-01-18,2024-01-18,other,closed,35,217,0
759,1221,2023-08-09,2023-08-14,other,closed,21,240,7200
760,1295,2024-01-21,2024-01-24,bug,closed,14,199,4320
761,1652,2024-06-25,2024-06-25,bug,closed,36,227,0
762,1079,2024-03-04,2024-03-04,usage_question,closed,50,153,0
763,1347,2024-02-24,2024-02-24,feature_request,closed,37,215,0
764,1362,2024-05-26,2024-06-01,bug,closed,14,91,8640
765,583,2024-06-10,2024-06-10,feature_request,closed,48,183,0
766,943,2024-12-10,2024-12-10,billing,closed,40,149,0
767,938,2024-09-26,2024-09-28,bug,closed,4,240,2880
768,1403,2024-12-06,2024-12-09,billing,closed,10,172,4320
769,508,2024-07-14,2024-07-14,feature_request,closed,43,70,0
770,1810,2023-03-29,2023-03-29,usage_question,closed,47,151,0
771,854,2024-02-29,2024-02-29,usage_question,closed,36,85,0
772,1077,2024-11-25,2024-11-25,usage_question,closed,49,155,0
773,404,2024-10-15,2024-10-21,billing,closed,18,127,8640
774,751,2024-12-03,2024-12-03,feature_request,closed,22,237,0
775,49,2024-11-10,2024-11-10,other,closed,13,130,0
776,239,2023-07-16,2023-07-16,other,closed,37,119,0
777,95,2024-04-16,2024-04-16,usage_question,closed,11,174,0
778,1137,2024-09-11,2024-09-14,bug,closed,6,104,4320
779,651,2024-12-03,2024-12-03,bug,closed,20,45,0
780,397,2024-08-17,2024-08-18,billing,closed,35,27,1440
781,681,2024-03-23,2024-03-28,feature_request,closed,24,98,7200
782,803,2024-09-22,2024-09-22,usage_question,closed,48,148,0
783,1462,2024-11-09,2024-11-12,usage_question,closed,25,88,4320
784,277,2024-08-28,2024-08-28,feature_request,closed,10,72,0
785,1497,2024-12-08,2024-12-08,usage_question,closed,19,204,0
786,377,2024-05-14,2024-05-15,feature_request,closed,35,188,1440
