subscription_id,customer_id,plan,start_date,end_date,monthly_value
3669,1668,starter,2023-12-01,,522.34
3670,1669,growth,2025-02-20,,2764.83
3672,1670,starter,2025-04-03,2026-04-03,513.94
3673,1670,growth,2025-04-03,,2829.14
3677,1672,starter,2025-01-11,,429.48
3679,1673,growth,2025-03-27,2026-03-27,2692.31
3680,1673,enterprise,2025-03-27,,10498.29
3681,1674,growth,2024-04-04,,2333.82
3684,1675,growth,2023-07-01,,2823.62
3685,1676,starter,2024-05-07,,479.21
3687,1676,enterprise,2024-05-07,,11689.78
3688,1677,growth,2025-03-16,2026-03-16,2602.82
3689,1677,enterprise,2025-03-16,2026-03-16,13639.38
3690,1678,starter,2024-05-14,,523.11
3693,1680,starter,2023-11-23,2024-11-22,533.24
3696,1681,starter,2025-03-19,2026-03-19,438.78
3697,1681,growth,2025-03-19,,2760.99
3698,1682,growth,2023-11-08,2024-11-07,2155.12
3700,1682,starter,2023-11-08,,436.96
3701,1683,growth,2023-07-07,,2049.03
3703,1684,starter,2024-06-24,2025-06-24,579.44
3704,1684,growth,2024-06-24,,2199.51
3705,1685,growth,2023-03-17,2024-03-16,2228.9
3707,1685,growth,2023-03-17,2024-03-16,2933.65
3708,1686,growth,2024-02-26,,2137.03
3709,1686,enterprise,2024-02-26,,13346.76
3711,1687,starter,2023-04-02,2024-04-01,454.53
3712,1687,enterprise,2023-04-02,,13488.66
3714,1688,enterprise,2024-08-27,,9819.16
3716,1689,growth,2023-11-11,2024-11-10,2020.48
3717,1689,growth,2023-11-11,2024-11-10,2304.65
3718,1689,growth,2023-11-11,,2650.04
3719,1690,growth,2024-05-10,,2604.08
3720,1690,starter,2024-05-10,,474.21
3721,1690,starter,2024-05-10,,497.62
3722,1691,enterprise,2024-06-29,,12464.6
3723,1691,starter,2024-06-29,2025-06-29,536.18
3724,1691,enterprise,2024-06-29,,12278.36
3726,1692,growth,2023-12-14,,2017.02
3727,1692,starter,2023-12-14,,456.7
3728,1693,growth,2023-03-29,,2921.84
3730,1694,starter,2024-02-09,,507.92
3731,1695,starter,2024-12-04,,524.63
3732,1695,starter,2024-12-04,,555.41
3733,1695,starter,2024-12-04,2025-12-04,599.8
3734,1696,growth,2025-02-26,,2767.83
3735,1696,starter,2025-02-26,,464.72
3736,1697,enterprise,2024-09-28,2025-09-28,11776.87
3737,1697,growth,2024-09-28,,2506.05
3742,1700,starter,2024-08-18,,528.21
3743,1700,growth,2024-08-18,2025-08-18,2514.87
3744,1701,starter,2025-03-12,,534.32
3746,1702,growth,2024-05-06,,2023.39
3747,1703,starter,2025-03-22,,455.02
3748,1703,enterprise,2025-03-22,,12516.79
3749,1704,growth,2025-02-11,,2709.92
3750,1704,starter,2025-02-11,2026-02-11,588.74
3751,1705,starter,2024-09-30,,526.08
3752,1705,growth,2024-09-30,,2347.58
3753,1706,starter,2025-04-01,,592.53
3754,1706,growth,2025-04-01,,2636.33
3755,1706,growth,2025-04-01,2026-04-01,2404.08
3756,1707,starter,2023-10-05,,495.46
3757,1707,growth,2023-10-05,,2561.94
3759,1708,starter,2024-11-18,,543.8
3762,1710,starter,2023-11-19,,407.32
3764,1710,starter,2023-11-19,,472.59
3765,1711,growth,2024-04-15,,2395.66
3769,1712,starter,2024-11-15,,444.9
3770,1713,starter,2025-03-06,,459.93
3771,1713,starter,2025-03-06,,580.5
3772,1714,starter,2025-04-15,,402.4
3774,1714,starter,2025-04-15,,450.25
3775,1715,starter,2024-08-27,,545.15
3777,1716,starter,2024-01-05,,567.91
3779,1716,starter,2024-01-05,,447.14
3780,1717,growth,2024-07-31,,2042.71
3781,1717,starter,2024-07-31,2025-07-31,434.62
3782,1717,enterprise,2024-07-31,,9753.04
3783,1718,starter,2025-02-17,2026-02-17,582.34
3784,1718,starter,2025-02-17,,473.66
3785,1719,growth,2025-04-18,,2730.62
3788,1720,growth,2025-01-06,2026-01-06,2019.05
3789,1721,starter,2023-06-27,,457.2
3791,1721,starter,2023-06-27,,401.98
3792,1722,starter,2023-09-13,,565.32
3794,1722,growth,2023-09-13,,2900.7
3795,1723,enterprise,2025-03-30,2026-03-30,10236.79
3796,1723,starter,2025-03-30,,514.0
3797,1723,growth,2025-03-30,2026-03-30,2128.29
3800,1724,growth,2024-05-25,,2953.25
3801,1725,growth,2025-02-05,,2588.05
3802,1725,enterprise,2025-02-05,,14065.39
3803,1725,starter,2025-02-05,,516.39
3804,1726,growth,2024-02-08,,2186.81
3806,1726,growth,2024-02-08,2025-02-07,2664.58
3807,1727,enterprise,2025-02-03,,11668.34
3808,1727,starter,2025-02-03,,479.75
3809,1727,growth,2025-02-03,2026-02-03,2203.7
3810,1728,starter,2024-10-06,,554.4
3811,1728,growth,2024-10-06,,2063.95
3813,1729,enterprise,2023-11-01,2024-10-31,13720.63
3814,1729,starter,2023-11-01,,593.72
3815,1730,starter,2023-10-22,,590.08
3817,1730,starter,2023-10-22,,528.07
3818,1731,starter,2024-02-17,2025-02-16,495.08
3823,1734,starter,2024-06-08,,412.35
3826,1736,starter,2023-09-01,,546.81
3827,1737,starter,2023-08-15,,540.2
3828,1737,enterprise,2023-08-15,2024-08-14,10017.56
3829,1738,growth,2023-08-06,,2901.91
3830,1738,enterprise,2023-08-06,2024-08-05,14360.74
3831,1738,enterprise,2023-08-06,,12539.74
3833,1739,starter,2024-12-31,,546.47
3834,1739,growth,2024-12-31,,2951.93
3835,1740,enterprise,2024-08-28,,11184.38
3836,1740,starter,2024-08-28,2025-08-28,518.66
3837,1741,starter,2025-02-08,,569.01
3841,1742,starter,2023-11-20,2024-11-19,529.62
3842,1743,starter,2024-05-13,2025-05-13,494.53
3843,1743,starter,2024-05-13,,503.09
3845,1744,starter,2024-04-01,,535.57
3846,1745,growth,2023-04-28,,2875.01
3847,1745,starter,2023-04-28,,566.66
3848,1745,enterprise,2023-04-28,,9977.53
3852,1747,growth,2024-12-28,,2426.42
3853,1748,growth,2023-05-06,2024-05-05,2145.97
3854,1748,starter,2023-05-06,2024-05-05,456.81
3855,1749,starter,2024-09-30,,469.25
3856,1749,starter,2024-09-30,,538.82
3858,1750,growth,2024-04-18,,2407.37
3859,1750,growth,2024-04-18,,2894.95
3861,1751,starter,2024-11-20,,495.68
3864,1752,starter,2023-04-07,,451.34
3865,1752,growth,2023-04-07,,2695.81
3866,1753,enterprise,2023-04-28,,10688.27
3867,1754,starter,2025-02-16,,450.72
3869,1755,growth,2025-03-25,,2254.81
3871,1756,starter,2025-01-20,,509.54
3873,1756,starter,2025-01-20,,441.86
3874,1757,starter,2023-12-28,,408.74
3876,1758,enterprise,2025-02-15,,11274.19
3877,1758,growth,2025-02-15,,2068.38
3879,1760,starter,2025-02-22,,599.13
3881,1761,starter,2023-04-22,2024-04-21,520.36
3884,1762,starter,2024-04-04,,476.49
3885,1762,growth,2024-04-04,,2129.49
3886,1762,enterprise,2024-04-04,,12815.38
3887,1763,enterprise,2023-03-04,,11474.14
3888,1763,starter,2023-03-04,,427.1
3890,1764,starter,2023-08-14,2024-08-13,475.12
3891,1764,growth,2023-08-14,,2715.22
3893,1765,enterprise,2025-03-06,,10380.54
3896,1766,growth,2024-02-03,,2488.6
3897,1766,enterprise,2024-02-03,,10045.61
3898,1766,growth,2024-02-03,,2350.86
3899,1767,starter,2023-08-06,,451.78
3900,1767,growth,2023-08-06,,2784.04
3901,1767,growth,2023-08-06,2024-08-05,2955.48
3902,1768,enterprise,2023-06-27,,12126.35
3905,1769,growth,2025-01-11,,2654.0
3907,1770,growth,2023-02-05,,2810.2
3909,1771,starter,2024-09-30,,482.21
3910,1771,enterprise,2024-09-30,,9946.59
3913,1773,starter,2023-02-13,,578.17
3914,1773,starter,2023-02-13,,465.11
3915,1774,growth,2024-05-02,,2875.29
3917,1774,enterprise,2024-05-02,,13942.17
3919,1775,growth,2024-08-08,,2817.68
3921,1776,starter,2025-02-27,2026-02-27,570.79
3923,1777,starter,2025-02-20,2026-02-20,536.09
3924,1777,starter,2025-02-20,2026-02-20,518.16
3925,1777,starter,2025-02-20,2026-02-20,573.55
3926,1778,growth,2024-09-18,,2138.25
3928,1779,starter,2023-06-05,,585.74
3929,1779,starter,2023-06-05,,444.39
3931,1780,growth,2023-05-26,,2571.03
3932,1781,growth,2024-07-12,,2150.5
3936,1782,starter,2023-03-29,,499.03
3938,1783,starter,2024-04-08,,575.6
3940,1783,starter,2024-04-08,2025-04-08,580.43
3943,1785,enterprise,2025-01-12,,11324.85
3944,1785,enterprise,2025-01-12,,14048.67
3945,1785,growth,2025-01-12,2026-01-12,2046.13
3947,1787,growth,2025-01-29,,2959.29
3948,1787,growth,2025-01-29,,2044.57
3949,1787,growth,2025-01-29,,2814.03
3950,1788,starter,2025-02-01,,425.27
3951,1788,starter,2025-02-01,,443.39
3952,1788,growth,2025-02-01,2026-02-01,2812.93
3954,1789,growth,2023-03-20,2024-03-19,2522.17
3955,1789,starter,2023-03-20,2024-03-19,530.17
3957,1790,enterprise,2025-04-28,,11880.08
3959,1791,enterprise,2024-09-30,,12396.36
3962,1792,starter,2024-02-15,,530.82
3963,1793,starter,2024-08-29,2025-08-29,431.88
3964,1793,growth,2024-08-29,,2153.09
3965,1794,starter,2023-03-27,,445.14
3966,1795,starter,2023-03-16,,466.59
3967,1795,enterprise,2023-03-16,,13285.74
3968,1796,growth,2024-03-02,,2759.57
3969,1797,growth,2024-05-01,,2270.05
3970,1797,growth,2024-05-01,2025-05-01,2842.28
3971,1797,enterprise,2024-05-01,,13237.12
3973,1798,starter,2025-01-29,,560.27
3974,1799,starter,2024-03-07,,500.5
3975,1799,starter,2024-03-07,,478.17
3976,1800,starter,2023-12-07,,420.5
3978,1800,starter,2023-12-07,,464.12
3980,1801,enterprise,2024-09-25,,12463.31
3983,1802,starter,2024-11-16,,564.76
3984,1802,starter,2024-11-16,,552.83
3985,1803,starter,2023-11-10,,599.65
3986,1803,growth,2023-11-10,2024-11-09,2539.71
3987,1803,starter,2023-11-10,,470.5
3989,1805,growth,2023-06-21,2024-06-20,2653.5
3990,1806,growth,2024-12-10,2025-12-10,2259.22
3992,1807,starter,2024-05-23,,458.62
3993,1808,starter,2023-09-03,,446.66
3994,1808,growth,2023-09-03,,2597.98
3995,1808,growth,2023-09-03,,2189.56
3996,1809,growth,2023-04-10,,2524.98
3998,1810,growth,2024-12-07,,2060.59
3999,1810,starter,2024-12-07,,493.53
4001,1811,starter,2023-02-05,,406.9
4002,1812,enterprise,2023-02-09,2024-02-09,10698.4
4003,1812,starter,2023-02-09,,419.67
4005,1813,starter,2025-04-17,,548.76
4008,1814,growth,2023-06-14,,2729.82
4009,1815,enterprise,2024-10-03,,13010.16
4010,1815,growth,2024-10-03,,2770.46
4011,1815,growth,2024-10-03,,2866.09
4013,1816,enterprise,2024-06-16,,13087.73
4014,1816,growth,2024-06-16,2025-06-16,2067.3
4015,1817,starter,2024-01-09,,581.52
4016,1818,starter,2025-03-17,,524.73
4017,1818,starter,2025-03-17,2026-03-17,419.93
4018,1818,growth,2025-03-17,,2950.85
4020,1819,growth,2024-11-18,,2425.86
4022,1820,starter,2024-11-02,,491.05
4023,1820,starter,2024-11-02,,435.24
4024,1821,starter,2024-10-02,2025-10-02,475.2
4025,1821,enterprise,2024-10-02,,12841.03
4028,1822,starter,2025-04-27,2026-04-27,499.46
4031,1823,starter,2024-05-02,,534.11
4032,1823,growth,2024-05-02,,2047.69
4034,1825,starter,2025-04-06,2026-04-06,488.47
4035,1825,growth,2025-04-06,2026-04-06,2474.9
4037,1826,growth,2024-10-29,,2847.76
4040,1827,enterprise,2024-01-04,,13091.1
4041,1827,starter,2024-01-04,,418.97
4042,1828,starter,2023-11-15,,417.61
4043,1828,starter,2023-11-15,,450.44
4044,1828,growth,2023-11-15,2024-11-14,2629.65
4045,1829,growth,2025-03-20,,2656.76
4046,1829,growth,2025-03-20,,2839.79
4048,1830,starter,2025-04-28,,507.74
4049,1830,starter,2025-04-28,2026-04-28,492.88
4050,1830,growth,2025-04-28,2026-04-28,2347.43
4052,1831,growth,2025-03-12,,2690.6
4053,1831,starter,2025-03-12,2026-03-12,567.39
4054,1832,starter,2023-10-06,,454.76
4055,1833,starter,2024-09-21,,451.42
4056,1834,starter,2023-09-19,,574.08
4058,1834,starter,2023-09-19,,446.68
4060,1835,starter,2025-01-28,,527.75
4063,1837,growth,2024-04-11,2025-04-11,2986.27
4065,1839,growth,2023-12-19,,2846.25
4067,1840,starter,2023-05-03,,452.34
4068,1840,starter,2023-05-03,2024-05-02,457.61
4070,1841,enterprise,2024-05-03,,13766.45
4071,1842,growth,2023-12-14,,2175.24
4072,1842,starter,2023-12-14,,445.82
4073,1843,growth,2024-05-23,2025-05-23,2155.52
4076,1844,enterprise,2024-05-27,,10968.85
4077,1845,growth,2024-03-11,,2341.38
4078,1845,growth,2024-03-11,,2933.71
4079,1845,starter,2024-03-11,2025-03-11,542.26
4081,1847,starter,2023-03-13,,443.45
4082,1847,growth,2023-03-13,2024-03-12,2174.57
4084,1848,starter,2024-08-07,,491.68
4086,1849,enterprise,2025-04-15,,13225.54
4087,1849,starter,2025-04-15,,521.38
4088,1849,starter,2025-04-15,,522.5
4089,1850,starter,2024-08-07,,405.55
4090,1850,starter,2024-08-07,2025-08-07,539.83
4091,1850,starter,2024-08-07,2025-08-07,416.72
4094,1851,growth,2023-06-13,,2098.1
4096,1852,growth,2023-04-11,,2990.64
4097,1853,enterprise,2024-03-05,,10709.83
4098,1853,growth,2024-03-05,2025-03-05,2119.49
4100,1854,enterprise,2025-03-06,,12965.86
4104,1855,starter,2023-01-17,2024-01-17,531.14
4105,1856,enterprise,2025-01-18,2026-01-18,13951.23
4106,1856,starter,2025-01-18,2026-01-18,472.01
4108,1857,starter,2025-02-23,,481.0
4109,1857,growth,2025-02-23,,2414.08
4111,1858,enterprise,2023-03-11,2024-03-10,13116.81
4112,1858,growth,2023-03-11,,2886.07
4113,1859,starter,2024-01-07,2025-01-06,438.47
4114,1859,starter,2024-01-07,,519.34
4115,1859,enterprise,2024-01-07,,13787.04
4116,1860,growth,2023-11-06,,2279.31
4118,1861,starter,2024-07-26,,597.7
4119,1861,starter,2024-07-26,,483.1
4120,1861,starter,2024-07-26,,502.29
4121,1862,starter,2025-01-10,,583.98
4122,1862,growth,2025-01-10,,2367.45
4123,1862,starter,2025-01-10,,421.73
4125,1863,starter,2024-03-25,,519.35
4127,1864,growth,2024-05-08,2025-05-08,2336.66
4129,1864,starter,2024-05-08,,590.17
4130,1865,starter,2023-10-12,,500.46
4132,1866,enterprise,2023-11-19,,13603.53
4133,1866,starter,2023-11-19,,451.8
4134,1866,growth,2023-11-19,2024-11-18,2378.93
4135,1867,starter,2024-04-23,2025-04-23,531.27
4136,1867,growth,2024-04-23,2025-04-23,2644.39
4137,1868,starter,2024-08-27,2025-08-27,574.5
4138,1868,enterprise,2024-08-27,,13547.98
4139,1869,starter,2023-10-16,,591.68
4140,1870,starter,2024-01-12,,559.05
4143,1872,starter,2024-12-21,2025-12-21,409.83
4144,1873,growth,2025-03-14,,2195.47
4145,1873,starter,2025-03-14,,580.06
4146,1874,growth,2023-10-03,,2376.54
4148,1874,starter,2023-10-03,,432.34
4149,1875,enterprise,2023-10-04,,12035.15
4150,1875,starter,2023-10-04,,407.65
4151,1876,starter,2024-02-04,,400.07
4153,1876,growth,2024-02-04,,2935.47
4154,1877,starter,2024-04-10,,477.78
4156,1878,growth,2023-07-05,2024-07-04,2722.17
4158,1879,starter,2025-02-15,2026-02-15,480.29
4159,1879,growth,2025-02-15,,2298.29
4160,1880,enterprise,2023-07-06,2024-07-05,12078.81
4161,1880,growth,2023-07-06,,2162.6
4164,1881,starter,2025-02-24,,556.63
4165,1882,enterprise,2024-09-02,,13328.31
4166,1882,growth,2024-09-02,,2748.68
4167,1883,enterprise,2023-01-22,2024-01-22,10881.58
4168,1883,starter,2023-01-22,,539.92
4169,1883,starter,2023-01-22,,554.9
4170,1884,starter,2025-03-02,,426.47
4171,1884,starter,2025-03-02,,539.21
4173,1885,growth,2023-04-11,,2015.83
4174,1885,starter,2023-04-11,2024-04-10,556.62
4175,1886,growth,2024-12-03,,2950.49
4176,1886,enterprise,2024-12-03,2025-12-03,10860.1
4177,1887,enterprise,2024-02-09,,10257.12
4178,1887,growth,2024-02-09,,2467.14
4179,1887,starter,2024-02-09,2025-02-08,492.92
4180,1888,enterprise,2025-04-14,,12818.98
4181,1889,starter,2025-01-20,,563.79
4184,1890,enterprise,2023-03-18,,13904.08
4185,1891,growth,2025-02-27,,2534.0
4187,1892,growth,2023-05-17,,2175.05
4188,1892,starter,2023-05-17,2024-05-16,595.31
4189,1893,growth,2025-04-27,,2722.37
4191,1894,growth,2024-11-25,,2173.76
4193,1895,starter,2023-05-13,,541.32
4194,1895,starter,2023-05-13,,476.17
4195,1895,starter,2023-05-13,,599.69
4196,1896,starter,2024-08-17,,587.81
4197,1896,growth,2024-08-17,,2923.98
4198,1897,growth,2023-02-02,,2712.44
4200,1897,growth,2023-02-02,,2124.6
4203,1899,growth,2024-06-29,2025-06-29,2689.32
4205,1900,starter,2025-02-19,,529.93
4207,1901,enterprise,2025-02-26,,10061.06
4208,1901,starter,2025-02-26,,513.45
4209,1901,growth,2025-02-26,,2309.62
4212,1902,starter,2024-05-04,,440.5
4215,1904,starter,2025-02-23,,586.38
4217,1904,starter,2025-02-23,,550.82
4218,1905,growth,2023-08-14,,2365.58
4219,1905,growth,2023-08-14,,2040.73
4220,1906,starter,2024-01-12,,412.29
4221,1906,starter,2024-01-12,2025-01-11,423.72
4222,1906,growth,2024-01-12,,2623.58
4223,1907,starter,2024-03-04,2025-03-04,437.89
4224,1908,starter,2024-06-24,,541.75
4225,1909,growth,2023-12-21,,2727.59
4227,1910,starter,2024-06-16,,431.28
4228,1911,growth,2024-11-20,2025-11-20,2901.75
4229,1911,growth,2024-11-20,2025-11-20,2168.68
4230,1912,starter,2023-03-26,,580.4
4231,1913,starter,2024-05-25,,553.11
4232,1913,starter,2024-05-25,2025-05-25,565.59
4233,1913,growth,2024-05-25,,2487.34
4234,1914,growth,2025-04-12,,2349.4
4235,1914,growth,2025-04-12,,2554.1
4236,1915,starter,2024-03-20,,449.64
4238,1915,starter,2024-03-20,2025-03-20,488.87
4239,1916,starter,2024-05-17,,442.37
4240,1916,starter,2024-05-17,,483.81
4241,1917,starter,2023-11-08,,403.27
4242,1917,growth,2023-11-08,2024-11-07,2232.75
4243,1917,starter,2023-11-08,,503.5
4244,1918,enterprise,2025-01-23,,13252.65
4245,1918,growth,2025-01-23,,2310.91
4246,1919,growth,2023-10-12,,2029.09
4250,1921,starter,2024-09-08,,552.63
4251,1921,growth,2024-09-08,2025-09-08,2285.1
4252,1922,starter,2024-05-01,,539.24
4253,1922,growth,2024-05-01,2025-05-01,2507.58
4256,1923,starter,2024-08-23,,563.88
4257,1923,starter,2024-08-23,,442.53
4259,1924,starter,2024-11-03,,511.22
4261,1925,growth,2025-01-14,,2596.56
4263,1926,starter,2023-11-28,2024-11-27,508.93
4265,1927,growth,2024-01-24,,2147.46
4268,1928,growth,2024-07-06,,2475.1
4270,1929,starter,2024-04-15,,552.68
4271,1929,enterprise,2024-04-15,2025-04-15,13433.95
4272,1929,starter,2024-04-15,,588.15
4274,1930,growth,2023-09-02,2024-09-01,2474.06
4275,1930,starter,2023-09-02,2024-09-01,530.32
4276,1931,starter,2025-01-05,,522.34
4277,1931,starter,2025-01-05,,457.95
4278,1932,enterprise,2023-07-30,,13348.69
4280,1933,starter,2025-01-23,,447.73
4281,1933,starter,2025-01-23,,578.62
4282,1933,starter,2025-01-23,,553.83
4283,1934,enterprise,2023-10-19,,11521.02
4284,1934,enterprise,2023-10-19,,11869.98
4287,1935,starter,2023-02-02,,508.73
4288,1936,starter,2025-01-18,,445.12
4291,1937,starter,2024-06-30,,442.97
4292,1937,enterprise,2024-06-30,,10643.01
4294,1938,growth,2025-02-12,,2116.55
4297,1941,enterprise,2023-12-20,,14103.15
4299,1941,enterprise,2023-12-20,,11149.48
4300,1942,enterprise,2025-02-10,2026-02-10,12111.4
4301,1943,growth,2025-02-16,2026-02-16,2433.63
4302,1944,growth,2023-02-28,,2829.86
4303,1944,growth,2023-02-28,2024-02-28,2657.59
4304,1944,starter,2023-02-28,2024-02-28,551.35
4305,1945,enterprise,2024-09-09,,12598.03
4307,1945,starter,2024-09-09,2025-09-09,558.38
4308,1946,starter,2023-01-08,,590.27
4311,1947,starter,2023-01-10,2024-01-10,407.16
4313,1948,growth,2024-06-01,2025-06-01,2163.52
4314,1948,enterprise,2024-06-01,,12125.03
4315,1949,starter,2025-03-29,2026-03-29,587.88
4317,1950,enterprise,2023-01-31,,13143.66
4318,1951,starter,2023-05-21,2024-05-20,527.9
4319,1951,starter,2023-05-21,,526.09
4320,1951,starter,2023-05-21,2024-05-20,448.28
4321,1952,growth,2023-07-11,2024-07-10,2101.18
4323,1953,starter,2024-07-04,,473.36
4325,1954,starter,2024-07-22,2025-07-22,561.94
4327,1955,enterprise,2025-01-14,,10678.4
4328,1956,growth,2023-12-09,2024-12-08,2432.09
4329,1957,enterprise,2023-12-24,2024-12-23,13140.24
4330,1957,starter,2023-12-24,2024-12-23,558.77
4331,1958,enterprise,2023-03-19,,13959.57
4336,1959,starter,2023-01-10,,478.07
4337,1960,starter,2024-10-20,,578.84
4338,1961,enterprise,2023-03-17,,13801.54
4339,1962,starter,2025-02-15,,553.13
4340,1962,enterprise,2025-02-15,,10410.83
4341,1962,starter,2025-02-15,2026-02-15,544.41
4342,1963,starter,2024-06-27,,545.13
4343,1963,starter,2024-06-27,,563.86
4344,1964,starter,2024-04-14,,520.59
4345,1964,starter,2024-04-14,,498.84
4347,1965,starter,2024-11-19,2025-11-19,458.7
4348,1965,starter,2024-11-19,,527.0
4349,1965,starter,2024-11-19,,558.73
4354,1967,starter,2025-02-01,,525.5
4355,1968,enterprise,2023-06-16,,14057.31
4356,1969,growth,2023-09-25,,2802.15
4359,1971,growth,2025-03-21,,2125.65
4360,1971,starter,2025-03-21,,572.19
4361,1971,enterprise,2025-03-21,,14194.77
4364,1972,starter,2024-05-02,,454.61
4365,1973,starter,2025-04-12,2026-04-12,450.89
4367,1974,enterprise,2025-04-16,,11048.25
4368,1974,starter,2025-04-16,,537.45
4370,1976,growth,2024-01-18,,2655.65
4371,1976,starter,2024-01-18,,475.41
4372,1977,starter,2024-04-15,2025-04-15,515.12
4373,1977,starter,2024-04-15,,556.28
4374,1977,starter,2024-04-15,,545.9
4375,1978,growth,2024-01-26,,2741.88
4376,1978,growth,2024-01-26,,2991.25
4377,1978,growth,2024-01-26,,2770.73
4378,1979,growth,2023-03-18,,2239.15
4380,1980,growth,2025-01-16,,2289.33
4382,1981,enterprise,2025-03-22,,11445.04
4383,1982,enterprise,2024-06-29,2025-06-29,14169.35
4384,1983,starter,2025-04-16,,595.87
4385,1983,starter,2025-04-16,,534.71
4386,1984,starter,2023-01-14,,527.64
4387,1984,growth,2023-01-14,,2726.48
4388,1985,enterprise,2023-10-09,,12770.38
4390,1985,starter,2023-10-09,,499.93
4391,1986,starter,2025-03-11,,545.13
4392,1986,growth,2025-03-11,,2412.46
4394,1987,starter,2023-04-26,2024-04-25,595.92
4395,1988,starter,2023-03-22,,496.56
4396,1988,starter,2023-03-22,,454.49
4399,1989,growth,2023-12-01,,2668.16
4401,1990,starter,2025-02-05,2026-02-05,499.96
4402,1990,enterprise,2025-02-05,,13562.77
4403,1990,growth,2025-02-05,,2171.52
4404,1991,enterprise,2025-04-04,2026-04-04,13672.46
4405,1992,growth,2023-12-02,,2202.66
4407,1992,starter,2023-12-02,,421.76
4408,1993,enterprise,2025-04-02,,12614.97
4409,1993,enterprise,2025-04-02,,10088.64
4410,1994,starter,2024-03-10,,410.71
4411,1994,enterprise,2024-03-10,,13955.61
4412,1995,growth,2023-11-29,2024-11-28,2453.84
4413,1995,starter,2023-11-29,,544.83
4414,1995,starter,2023-11-29,,585.66
4416,1996,starter,2024-02-25,,474.44
4417,1997,starter,2024-10-30,,442.96
4418,1997,starter,2024-10-30,,502.18
4422,1999,starter,2023-03-23,,510.28
4424,2000,starter,2024-11-30,2025-11-30,563.71
4425,2000,growth,2024-11-30,,2350.2
