nps_id,customer_id,date,score,notes,survey_channel
463,917,2023-05-30,4.7,Subject community wish keep up sense.,email
464,1050,2023-05-14,7.9,Type take here away medical property many.,in_app
465,1763,2023-06-25,5.3,Everybody impact six community.,email
466,1032,2023-05-14,7.2,Record answer beat south forget Democrat.,email
467,1592,2023-06-11,7.5,Feel scene next Democrat alone line.,email
468,1245,2023-04-07,3.9,Over science as character soldier society.,email
469,342,2023-06-28,7.8,Nice become drug interview reason smile.,email
470,1488,2023-05-17,10.0,Official those available kitchen.,email
471,1956,2023-06-09,3.0,Much discuss catch mention single.,email
472,818,2023-04-24,7.7,Win throw research.,email
473,1662,2023-05-15,6.3,Ago seem set.,email
474,1881,2023-06-27,7.3,Turn huge money let.,email
475,1486,2023-04-16,9.8,Pull stuff total impact data respond church long.,phone
476,1211,2023-05-25,7.5,Pick now theory history rise.,in_app
477,547,2023-05-05,4.2,Money couple rate represent.,email
478,391,2023-04-21,4.3,We event finish report identify.,in_app
479,1116,2023-04-08,5.1,Subject later imagine forget could agent people.,in_app
480,492,2023-06-26,6.3,General clear itself radio.,email
481,1224,2023-04-29,8.6,Resource foot start own agreement fall.,phone
482,1843,2023-05-18,10.0,Along reflect traditional ask start attack they leader.,email
483,1812,2023-06-27,6.0,Hand firm else parent culture evening.,in_app
484,1891,2023-05-04,4.4,Meeting her across.,in_app
485,1624,2023-06-09,3.1,Plant cultural with always already east.,email
486,845,2023-04-13,7.5,Probably while performance book low stop else.,in_app
487,244,2023-04-14,6.8,Level information travel name recognize reason interesting establish.,email
488,944,2023-04-07,5.1,Cause foreign attorney.,email
489,294,2023-06-23,10.0,Identify front rate speech respond.,email
490,320,2023-04-12,7.5,Seem eat TV very action.,email
491,916,2023-05-24,9.2,Do himself race child note best difference himself.,in_app
492,1412,2023-04-28,4.4,Mother pick network consider.,email
493,1432,2023-06-23,5.5,Rather own few continue police.,in_app
494,1744,2023-05-05,9.2,Sure today face spring home perhaps campaign huge.,email
495,1625,2023-04-25,4.9,Window expert once various.,email
496,1269,2023-06-04,6.0,They matter prevent pressure.,email
497,1538,2023-05-03,6.9,Art drop above major brother show.,email
498,771,2023-04-04,10.0,Relate whole drop.,email
499,650,2023-05-24,2.4,Action door group plant kitchen.,email
500,201,2023-04-11,10.0,Have anything subject.,email
501,1911,2023-06-22,10.0,Down write suggest.,email
502,1497,2023-05-18,7.9,Space tough responsibility dog fine themselves break.,email
503,730,2023-05-23,5.9,Among heart fear.,email
504,1532,2023-05-12,7.2,Interest billion top answer however investment soldier.,in_app
505,1383,2023-04-10,10.0,Success her every heart.,in_app
506,58,2023-04-30,6.3,Manager suggest loss each question beat off.,email
507,1969,2023-04-25,8.2,Special hard game happy.,email
508,29,2023-05-27,5.7,Wrong center suddenly.,email
509,1492,2023-06-26,4.6,Attention beat evening score.,in_app
510,847,2023-06-20,5.5,Look financial sport.,in_app
511,803,2023-04-24,6.0,Four song probably manager make successful.,email
512,804,2023-05-08,10.0,Contain left computer short per night out.,email
513,572,2023-05-30,10.0,Practice throughout risk indicate good talk blue.,in_app
514,427,2023-04-14,10.0,Court art example lead pull many then computer.,email
515,1765,2023-05-15,7.3,Enter manage build production.,in_app
516,438,2023-04-08,7.0,Movie career individual all.,email
517,350,2023-05-15,5.5,Hand form lead stay program.,in_app
518,930,2023-06-05,5.6,Western new national drop.,email
519,890,2023-05-21,7.4,Such training write green arm walk.,in_app
520,1207,2023-06-23,5.0,You investment thus realize ready pull expert.,email
521,613,2023-05-03,8.4,Strong son election doctor despite spend even.,email
522,969,2023-05-10,7.0,Media where unit should because while determine.,email
523,106,2023-04-09,5.8,Professional artist central network anything well.,in_app
524,943,2023-05-26,4.5,Woman brother nature reach country make.,in_app
525,426,2023-06-29,6.9,Sell government step deep.,email
526,897,2023-05-07,5.0,Exist question early property recognize.,email
527,1204,2023-04-08,5.4,Black beautiful debate carry fall attorney man eight.,in_app
528,1687,2023-06-19,8.8,Worry section him article find approach.,email
529,230,2023-06-16,9.2,Success particular reality want including.,in_app
530,249,2023-05-28,8.5,Indeed might fast shoulder social picture.,in_app
531,568,2023-04-14,9.7,Understand relate sort prepare language religious.,email
532,377,2023-04-23,7.1,Kid chance action.,email
533,515,2023-04-07,10.0,Call party stop.,email
534,1795,2023-06-09,7.6,Talk various gun brother leave beautiful.,in_app
535,1280,2023-04-11,3.7,Ten likely father source senior car.,email
536,501,2023-05-18,7.6,Suddenly sound relationship against bank guy table.,email
537,875,2023-05-17,8.5,Improve culture serious author.,email
538,13,2023-06-28,4.0,Part behind instead his same.,email
539,11,2023-04-30,4.5,Thought by tough wish officer dog.,email
540,704,2023-05-09,6.2,Similar medical walk move author weight.,email
541,406,2023-06-07,9.6,Watch Mrs commercial Democrat civil us education.,email
542,1914,2023-06-28,4.4,Director notice rich send.,in_app
543,1416,2023-05-12,6.3,Safe audience new quite.,email
544,1045,2023-05-16,6.1,Produce summer purpose sit three.,email
545,1219,2023-04-23,10.0,Pressure ability own.,in_app
546,170,2023-04-26,5.2,Carry but poor challenge member factor.,email
547,1671,2023-05-06,3.7,Conference tax visit both.,in_app
548,1127,2023-05-19,5.0,Play six candidate size one simple.,phone
549,1261,2023-06-22,5.5,Blue soon light recently dog food area.,email
550,1086,2023-05-11,9.0,Fear drug study bring.,email
551,1658,2023-06-23,6.3,Create high provide gun Mr.,email
552,1013,2023-05-31,9.7,Recent short shoulder data within.,in_app
553,635,2023-06-08,6.3,Most election speak reach pressure.,in_app
554,1817,2023-05-05,5.9,Expect benefit good memory.,email
555,163,2023-06-16,8.7,Eye discover music entire.,in_app
556,1021,2023-06-21,6.2,Argue career collection minute soldier.,in_app
557,454,2023-04-07,5.6,Unit she particularly media art who.,email
558,959,2023-04-30,7.6,Nature stay might good use.,email
559,1992,2023-05-25,9.1,Likely century speak type section more meet.,email
560,1627,2023-05-01,7.7,Reason any century quite.,email
561,1317,2023-04-06,6.3,Happy next artist save assume just.,email
562,1806,2023-04-21,5.4,Decade back analysis her special.,email
563,1175,2023-05-22,4.1,Laugh here site leg onto suffer.,in_app
564,855,2023-05-30,4.6,Reach down least sign who think maybe keep.,in_app
565,1704,2023-04-08,7.5,Goal white cover only buy current least.,email
566,1360,2023-06-14,5.6,Foreign what issue or some significant to.,email
567,1138,2023-06-10,10.0,Ask morning thousand trade.,in_app
568,1572,2023-04-21,5.8,Why citizen purpose need economic daughter issue lay.,email
569,399,2023-06-12,4.6,Involve meet report rise same crime nor.,in_app
570,993,2023-05-03,8.7,Free describe president wall writer benefit paper anyone.,email
571,81,2023-05-06,7.8,So vote president to catch front operation.,email
572,1810,2023-06-16,7.8,At how power poor leave plant.,email
573,1520,2023-04-10,6.8,Leave south someone.,email
574,392,2023-05-15,6.2,Question inside woman only.,in_app
575,1897,2023-05-22,6.4,Sit professional two often even hear major.,in_app
576,31,2023-06-14,6.8,Arm material necessary also range money remember seat.,email
577,782,2023-06-17,6.5,Interesting weight able explain star much.,email
578,992,2023-05-04,6.0,Whom oil finally thing.,email
579,343,2023-06-21,7.2,Edge traditional their issue.,phone
580,1531,2023-05-11,7.3,Democrat join approach four get later.,in_app
581,829,2023-04-27,6.8,First me hair say anything explain.,email
582,458,2023-06-12,5.9,Win whole special laugh what guy.,phone
583,1392,2023-05-03,4.0,History still conference eat interesting road mission protect.,email
584,177,2023-05-11,5.3,Pattern why police movie thousand act.,email
585,1482,2023-06-21,4.8,Stop compare should provide stuff citizen.,email
586,285,2023-06-27,7.9,Democratic amount player.,in_app
587,1308,2023-06-26,9.5,Already use shake despite again.,email
588,1807,2023-05-08,6.2,Effect ground film work Mr.,email
589,258,2023-06-06,6.9,Information ever list join director exactly.,phone
590,292,2023-06-03,7.4,Weight red performance join notice.,email
591,1093,2023-06-26,6.5,Marriage doctor democratic.,email
592,643,2023-06-11,3.7,Pick ahead happen sing write little.,email
593,966,2023-06-29,3.8,Occur world when south.,email
594,1888,2023-05-24,7.8,Politics of moment both travel high.,in_app
595,1761,2023-04-21,8.9,Strong into soon base as example recognize.,email
596,757,2023-05-16,8.2,Fight picture agree.,email
597,1680,2023-06-02,10.0,Success model key father on different American.,email
598,1151,2023-05-30,6.0,Rate senior base cause.,in_app
599,1997,2023-06-14,6.1,Maintain western debate fall this.,email
600,341,2023-04-23,8.5,Reason pick rich watch without order.,in_app
601,1965,2023-05-05,5.1,Send Republican Congress different past.,email
602,214,2023-06-13,8.6,Our much sound point later play outside character.,email
603,911,2023-06-28,8.1,Quite believe role since nearly again draw.,in_app
604,545,2023-04-25,8.1,Sell value face.,email
605,1964,2023-06-04,8.0,Character with baby remember third physical.,email
606,709,2023-04-19,7.8,To happy successful media American over although education.,email
607,1343,2023-05-24,8.2,Day election ball provide fall discussion capital.,phone
608,1835,2023-05-21,9.5,Positive thousand lead traditional building later appear special.,email
609,305,2023-04-22,3.7,Majority behind director concern gas.,email
610,382,2023-04-21,4.3,Produce fight pass western decide worry.,email
611,228,2023-05-25,9.1,Past generation natural yeah step.,in_app
612,1981,2023-06-13,8.0,Event into world want pattern event.,email
613,1133,2023-04-26,5.0,Beat dinner create dark future.,email
614,591,2023-06-14,6.7,Share send your stop chance table type west.,email
615,1661,2023-05-26,10.0,Spring participant face three prepare this.,email
616,1241,2023-06-26,10.0,Teach too positive thought control wrong.,email
617,1473,2023-06-05,10.0,Around worry body above.,email
618,859,2023-04-17,8.4,Allow magazine plan service court.,email
619,21,2023-05-31,9.2,Between police half same view.,email
620,640,2023-06-23,5.4,Stop brother stock hour soldier.,in_app
621,1580,2023-05-29,5.3,Stage image short chance you opportunity recognize.,email
622,583,2023-05-14,8.2,To body particularly level can.,email
623,1166,2023-05-27,5.7,Choice few with.,email
624,1860,2023-04-23,4.5,New moment forward hear history.,phone
625,374,2023-04-18,7.6,Common stop prevent.,in_app
626,579,2023-06-19,10.0,Increase huge current foreign.,email
627,1435,2023-04-12,5.0,Identify big her prevent over small hand.,phone
628,1226,2023-05-03,7.0,Ever race determine ever central market black once.,email
629,1535,2023-04-06,8.5,Determine resource price.,email
630,405,2023-04-13,2.7,Study who personal too almost interest safe make.,email
631,1900,2023-04-13,9.4,Find around always sort imagine surface.,email
632,747,2023-05-25,10.0,Reflect summer official this.,email
633,1621,2023-05-12,3.8,Year letter west in interview author.,phone
634,18,2023-05-03,4.0,Hand information task even.,email
635,1223,2023-04-05,5.7,Company environmental us simple official present evidence project.,email
636,464,2023-06-21,6.2,Official just husband.,email
637,129,2023-05-20,6.1,Might tree early.,email
638,475,2023-05-09,6.9,Run letter indeed instead century possible.,in_app
639,825,2023-06-14,6.0,Mean ability through father while.,in_app
640,1534,2023-06-20,6.7,Kind food author.,email
641,618,2023-06-09,4.1,Message there war.,email
642,1090,2023-05-19,6.7,Kind change enough us however true once.,email
643,1782,2023-05-15,7.4,Appear their son just try.,in_app
644,147,2023-04-23,2.7,Full hotel material third experience society.,email
645,1075,2023-04-11,5.0,Ahead increase share reveal return.,in_app
646,1703,2023-05-16,7.0,Now big natural.,email
647,1420,2023-06-18,6.2,Surface around above front only accept onto.,email
648,509,2023-05-22,8.5,Answer part require work economic traditional force.,email
649,203,2023-05-09,8.2,Enter tend cultural since tax miss.,in_app
650,241,2023-04-29,9.5,Draw particularly sea star professional.,email
651,1678,2023-05-20,4.7,Dog day position forward dog blue.,in_app
652,1749,2023-04-29,8.4,Sit but national why best evidence.,email
653,740,2023-06-23,10.0,Return far energy.,email
654,1883,2023-05-28,8.3,Whether structure go ready respond mean kind money.,email
655,195,2023-06-05,10.0,Black cold stage work eight.,email
656,1957,2023-05-21,6.4,Left cut mouth force worker.,in_app
657,1255,2023-05-11,8.5,Short according knowledge break growth message some.,email
658,1567,2023-05-20,7.1,Arm right look democratic.,in_app
659,1371,2023-04-24,6.7,This any oil ready sister since bag.,in_app
660,403,2023-04-16,4.4,You me attorney surface base do.,email
661,105,2023-05-11,3.7,Individual attack travel child catch special.,email
662,180,2023-04-30,1.9,Event opportunity management gun.,email
663,1070,2023-05-05,5.4,Letter near plan argue development imagine.,email
664,1297,2023-05-26,8.7,Property cup peace enjoy.,in_app
665,1356,2023-04-12,6.7,Leg entire low report law myself.,email
666,519,2023-05-18,7.9,Want wear course each enjoy politics.,email
667,1490,2023-04-21,10.0,My foreign visit short heart.,email
668,927,2023-05-26,9.4,Camera mean staff world agent west report sell.,phone
669,1909,2023-04-14,10.0,Seat yes until want above.,email
670,1584,2023-04-17,7.3,Course join forward do.,email
671,1521,2023-06-27,7.2,For opportunity line treat.,email
672,431,2023-04-29,8.7,Maybe run light time similar.,email
673,1088,2023-05-02,3.9,Until improve strong whether onto.,email
674,359,2023-05-22,8.0,Level cold worry mind.,in_app
675,1414,2023-04-07,6.7,Beautiful collection upon beat set successful.,phone
676,331,2023-04-09,3.8,Range increase sort place.,email
677,263,2023-04-27,7.6,Break from quite management.,in_app
678,1873,2023-04-28,4.6,Start day seat might agent chair talk sure.,email
679,1674,2023-04-02,7.5,Get including final which keep at.,email
680,857,2023-04-04,7.6,Second anything after idea ground.,in_app
