account_id,account_name,domain,segment,industry,region,created_date,owner_id,lifecycle_stage,last_activity_at,is_customer,is_churned
3777,Moore-Mack,moore-mack.com,SMB,Retail,West,2024-11-01,36,lead,,False,False
3986,Caldwell-Hughes,caldwell-hughes.com,Mid-Market,Retail,West,2023-09-10,37,lead,,False,False
1755,Johnson-Eaton,johnson-eaton.com,SMB,Healthcare,North,2023-09-01,2,lead,,False,False
272,Thomas-Rodriguez,thomas-rodriguez.com,Enterprise,Healthcare,West,2024-07-08,37,lead,,False,False
3012,"Ryan, Moore and Matthews",ryanmooreandmatthews.com,SMB,Healthcare,South,2023-05-13,20,lead,,False,False
1890,Black Inc,blackinc.com,SMB,Education,South,2022-08-30,15,lead,,False,False
286,Mullins Inc,mullinsinc.com,SMB,Retail,West,2024-05-12,38,lead,,False,False
3234,"Herrera, Myers and Conner",herreramyersandconner.com,SMB,Healthcare,International,2024-02-04,45,lead,,False,False
743,Smith and Sons,smithandsons.com,SMB,Healthcare,South,2024-09-19,45,lead,,False,False
3472,Thompson-Welch,thompson-welch.com,SMB,Healthcare,North,2025-07-07,4,lead,,False,False
609,Carrillo-Kelly,carrillo-kelly.com,SMB,Healthcare,East,2024-12-25,22,lead,,False,False
1247,Singh-Velez,singh-velez.com,SMB,FinTech,South,2024-06-22,38,lead,,False,False
461,Myers Inc,myersinc.com,Mid-Market,Healthcare,West,2023-12-02,39,lead,,False,False
3463,Yang-Wilson,yang-wilson.com,SMB,Education,South,2022-08-22,17,lead,,False,False
1089,Hess-James,hess-james.com,SMB,FinTech,West,2022-10-11,35,lead,,False,False
793,"Daniels, Allen and Keller",danielsallenandkeller.com,SMB,Education,International,2023-09-14,44,lead,,False,False
3310,Hanson and Sons,hansonandsons.com,SMB,Retail,East,2025-06-30,37,lead,,False,False
448,Parker-Melendez,parker-melendez.com,SMB,Education,North,2022-09-22,29,lead,,False,False
3561,"Smith, Rosario and Jones",smithrosarioandjones.com,SMB,Retail,International,2023-11-07,48,lead,,False,False
44,"Bryant, Moran and Garcia",bryantmoranandgarcia.com,SMB,Retail,West,2023-10-15,33,lead,,False,False
2179,Long-Black,long-black.com,SMB,FinTech,East,2025-04-16,29,lead,,False,False
849,Garcia-Norman,garcia-norman.com,SMB,Retail,East,2024-10-06,27,lead,,False,False
239,"Jensen, Williams and Myers",jensenwilliamsandmyers.com,SMB,Healthcare,West,2023-06-07,35,lead,,False,False
2268,Kennedy-Johnson,kennedy-johnson.com,SMB,Education,West,2022-11-09,40,lead,,False,False
2088,Mejia-Carter,mejia-carter.com,SMB,Education,South,2023-11-25,11,lead,,False,False
326,Blake Inc,blakeinc.com,SMB,Retail,North,2023-11-22,8,lead,,False,False
271,"Rose, Price and Crosby",rosepriceandcrosby.com,SMB,FinTech,North,2023-05-04,8,lead,,False,False
2493,Murray and Sons,murrayandsons.com,SMB,Education,North,2023-01-05,10,lead,,False,False
1046,Massey-Campbell,massey-campbell.com,SMB,Retail,North,2024-05-10,5,lead,,False,False
2953,Cole Group,colegroup.com,Mid-Market,Healthcare,South,2023-10-27,15,lead,,False,False
3210,"Peterson, Blevins and Simpson",petersonblevinsandsimpson.com,SMB,Retail,West,2022-10-30,40,lead,,False,False
2968,Baker-Valdez,baker-valdez.com,SMB,Education,North,2024-12-27,9,lead,,False,False
1057,"Gonzales, Lewis and Clark",gonzaleslewisandclark.com,SMB,Healthcare,South,2022-11-16,20,lead,,False,False
1555,"Cole, Alexander and Adams",colealexanderandadams.com,SMB,Retail,South,2023-10-09,47,lead,,False,False
51,Collins PLC,collinsplc.com,SMB,Education,East,2022-11-19,29,lead,,False,False
2487,"Mcclure, Wright and Jennings",mcclurewrightandjennings.com,SMB,FinTech,South,2024-11-27,19,lead,,False,False
798,Johnson-Fisher,johnson-fisher.com,Mid-Market,Education,International,2022-12-31,42,lead,,False,False
1167,"Clark, Turner and Davis",clarkturneranddavis.com,SMB,Education,North,2022-08-03,45,lead,,False,False
3572,Moore Ltd,mooreltd.com,SMB,FinTech,International,2023-03-21,44,lead,,False,False
3772,Kirby-Allen,kirby-allen.com,SMB,Education,West,2023-02-02,32,lead,,False,False
3766,Sherman-Brooks,sherman-brooks.com,SMB,Healthcare,West,2024-07-23,37,lead,,False,False
2737,West-Brown,west-brown.com,SMB,Education,East,2023-03-06,24,lead,,False,False
471,"Johnson, Mack and Lopez",johnsonmackandlopez.com,Mid-Market,Healthcare,South,2023-08-14,20,lead,,False,False
3695,Vance-Jordan,vance-jordan.com,Enterprise,Retail,South,2023-02-26,16,lead,,False,False
706,"Kelly, Powell and Smith",kellypowellandsmith.com,SMB,Education,West,2025-03-08,36,lead,,False,False
3284,Baker Inc,bakerinc.com,SMB,Healthcare,International,2024-12-13,1,lead,,False,False
423,"Solis, Rodriguez and Jones",solisrodriguezandjones.com,SMB,Education,North,2024-09-10,9,lead,,False,False
1160,Pearson-Henson,pearson-henson.com,SMB,FinTech,East,2023-11-28,23,lead,,False,False
3383,"Barnes, Jones and Melendez",barnesjonesandmelendez.com,SMB,Retail,East,2024-07-11,26,lead,,False,False
1634,Everett-Baker,everett-baker.com,SMB,Education,East,2024-01-17,25,lead,,False,False
621,Green and Sons,greenandsons.com,SMB,Healthcare,International,2022-07-28,34,lead,,False,False
649,Arellano PLC,arellanoplc.com,SMB,Retail,North,2025-03-15,6,lead,,False,False
385,"Lewis, Edwards and Ramirez",lewisedwardsandramirez.com,Mid-Market,FinTech,West,2024-11-15,32,lead,,False,False
305,Mcmillan-Walsh,mcmillan-walsh.com,SMB,Healthcare,South,2023-01-28,12,lead,,False,False
3980,Doyle-Diaz,doyle-diaz.com,SMB,Retail,South,2023-08-15,20,lead,,False,False
3239,Garcia-Colon,garcia-colon.com,SMB,Healthcare,West,2024-05-11,10,lead,,False,False
3972,"James, Anderson and Moore",jamesandersonandmoore.com,Mid-Market,Education,West,2022-10-09,32,lead,,False,False
3433,"Weaver, Adkins and Macdonald",weaveradkinsandmacdonald.com,Mid-Market,Education,East,2025-04-22,10,lead,,False,False
363,"Conrad, Tapia and Walsh",conradtapiaandwalsh.com,SMB,Retail,South,2024-01-12,15,lead,,False,False
1927,Douglas-Ford,douglas-ford.com,SMB,Healthcare,East,2022-11-10,19,lead,,False,False
1173,Turner-Bray,turner-bray.com,Mid-Market,Healthcare,International,2023-07-19,50,lead,,False,False
2061,Stevenson Ltd,stevensonltd.com,Mid-Market,FinTech,North,2023-12-22,6,lead,,False,False
406,Trujillo PLC,trujilloplc.com,Mid-Market,FinTech,West,2024-04-15,34,lead,,False,False
3134,"Harrison, Farrell and Davis",harrisonfarrellanddavis.com,SMB,Retail,East,2024-11-17,42,lead,,False,False
3185,Hamilton Ltd,hamiltonltd.com,SMB,Healthcare,East,2024-07-23,21,lead,,False,False
2194,Richardson-Roman,richardson-roman.com,Mid-Market,Education,East,2023-09-10,46,lead,,False,False
2573,"Jackson, Dominguez and Pacheco",jacksondominguezandpacheco.com,SMB,Education,West,2024-12-08,31,lead,,False,False
1470,Douglas Ltd,douglasltd.com,Mid-Market,Education,West,2022-11-18,39,lead,,False,False
3965,"Woods, Alvarado and Robertson",woodsalvaradoandrobertson.com,SMB,FinTech,West,2025-02-10,20,lead,,False,False
3933,Hall LLC,hallllc.com,SMB,Education,West,2022-08-31,21,lead,,False,False
1624,Harrison-Ramirez,harrison-ramirez.com,Mid-Market,Retail,East,2023-03-03,25,lead,,False,False
3097,Williams-Morgan,williams-morgan.com,SMB,Education,East,2024-07-22,26,lead,,False,False
3616,Beasley-Martin,beasley-martin.com,Mid-Market,FinTech,International,2024-12-12,42,lead,,False,False
3814,Sampson Inc,sampsoninc.com,SMB,Education,South,2023-05-22,25,lead,,False,False
3613,Warner LLC,warnerllc.com,SMB,Retail,South,2022-12-18,15,lead,,False,False
1747,Edwards and Sons,edwardsandsons.com,SMB,Healthcare,International,2024-06-11,17,lead,,False,False
1758,Banks LLC,banksllc.com,Mid-Market,Education,North,2024-06-04,3,lead,,False,False
1701,Bennett Inc,bennettinc.com,SMB,FinTech,West,2024-02-11,32,lead,,False,False
3745,"Raymond, Jackson and Berg",raymondjacksonandberg.com,SMB,FinTech,North,2024-05-25,9,lead,,False,False
1945,"Wagner, Silva and Hernandez",wagnersilvaandhernandez.com,Mid-Market,FinTech,North,2024-03-28,14,lead,,False,False
313,"Perez, Cooper and Gregory",perezcooperandgregory.com,Enterprise,Education,North,2023-08-20,4,lead,,False,False
580,"Lopez, Contreras and Holmes",lopezcontrerasandholmes.com,Mid-Market,Retail,South,2023-03-16,14,lead,,False,False
2967,West Group,westgroup.com,SMB,FinTech,West,2023-11-13,33,lead,,False,False
3319,"Fisher, Patterson and Blake",fisherpattersonandblake.com,Mid-Market,Education,West,2025-05-29,5,lead,,False,False
829,Walker LLC,walkerllc.com,SMB,FinTech,East,2023-05-25,24,lead,,False,False
2352,Wright PLC,wrightplc.com,SMB,Healthcare,South,2025-01-16,12,lead,,False,False
1532,Alvarado-Johnson,alvarado-johnson.com,SMB,Healthcare,East,2024-04-02,30,lead,,False,False
3721,"Adams, Cohen and Thompson",adamscohenandthompson.com,Mid-Market,FinTech,South,2023-11-16,17,lead,,False,False
967,Mcclain Ltd,mcclainltd.com,SMB,Education,South,2024-04-25,14,lead,,False,False
3924,"Campbell, Church and Delgado",campbellchurchanddelgado.com,SMB,Healthcare,East,2023-03-03,23,lead,,False,False
2079,"Travis, Welch and Smith",traviswelchandsmith.com,SMB,Healthcare,East,2025-02-14,30,lead,,False,False
1050,Owen-Haynes,owen-haynes.com,Mid-Market,Retail,North,2023-09-30,10,lead,,False,False
1353,Adams-Cohen,adams-cohen.com,SMB,Retail,International,2023-10-18,46,lead,,False,False
1031,"Rodriguez, Crawford and Cruz",rodriguezcrawfordandcruz.com,SMB,Healthcare,South,2023-01-28,20,lead,,False,False
1465,Howard-Bishop,howard-bishop.com,SMB,Healthcare,South,2023-08-08,16,lead,,False,False
3182,Jackson-Lucas,jackson-lucas.com,SMB,Healthcare,East,2024-11-15,22,lead,,False,False
179,Morales LLC,moralesllc.com,SMB,Healthcare,East,2025-05-11,38,lead,,False,False
3641,Barrett-Shelton,barrett-shelton.com,Enterprise,Education,South,2024-12-09,11,lead,,False,False
2684,"Stevenson, Bryant and Beltran",stevensonbryantandbeltran.com,Mid-Market,Retail,East,2022-08-23,22,lead,,False,False
3277,Martinez and Sons,martinezandsons.com,SMB,Healthcare,West,2023-09-12,2,lead,,False,False
3847,Graham Group,grahamgroup.com,SMB,FinTech,West,2025-06-01,40,lead,,False,False
561,"Ramos, Murray and Huynh",ramosmurrayandhuynh.com,SMB,Education,South,2024-02-01,19,lead,,False,False
348,Burgess-Zhang,burgess-zhang.com,SMB,Education,West,2023-04-25,24,lead,,False,False
661,"Phillips, Robinson and Zavala",phillipsrobinsonandzavala.com,SMB,Healthcare,North,2024-05-13,6,lead,,False,False
3821,Davis and Sons,davisandsons.com,SMB,Education,North,2022-09-06,3,lead,,False,False
3156,Cole-Glover,cole-glover.com,SMB,Healthcare,West,2023-01-19,38,lead,,False,False
121,Orr-Douglas,orr-douglas.com,Mid-Market,Retail,East,2023-11-20,24,lead,,False,False
3548,"Knapp, Clark and Peters",knappclarkandpeters.com,Mid-Market,Retail,West,2023-12-05,36,lead,,False,False
3064,Hill-Martinez,hill-martinez.com,SMB,Retail,North,2022-07-28,7,lead,,False,False
3002,Norris-Kelly,norris-kelly.com,Enterprise,Retail,South,2022-10-17,13,lead,,False,False
3973,Lee Group,leegroup.com,SMB,Healthcare,East,2022-10-05,22,lead,,False,False
2331,Brown Ltd,brownltd.com,SMB,FinTech,North,2024-10-25,4,lead,,False,False
545,Warner Ltd,warnerltd.com,SMB,Healthcare,West,2024-05-16,40,lead,,False,False
2118,Miranda LLC,mirandallc.com,SMB,FinTech,South,2023-07-29,15,lead,,False,False
513,Mason Ltd,masonltd.com,SMB,FinTech,East,2023-05-20,42,lead,,False,False
1791,"Anderson, Mccarthy and Silva",andersonmccarthyandsilva.com,SMB,FinTech,West,2023-06-15,33,lead,,False,False
2131,Carpenter Group,carpentergroup.com,SMB,Education,South,2024-01-10,11,lead,,False,False
1883,"Porter, Larsen and Beck",porterlarsenandbeck.com,Mid-Market,Education,International,2022-10-07,42,lead,,False,False
204,"Johnson, Medina and Brown",johnsonmedinaandbrown.com,Mid-Market,FinTech,West,2024-02-26,35,lead,,False,False
3667,Graham-Hayes,graham-hayes.com,SMB,Education,North,2023-04-22,8,lead,,False,False
2911,Foley Inc,foleyinc.com,Mid-Market,Education,West,2024-01-01,32,lead,,False,False
1781,"Walker, Davies and Edwards",walkerdaviesandedwards.com,Mid-Market,Education,West,2023-09-04,38,lead,,False,False
3558,Becker LLC,beckerllc.com,SMB,Retail,North,2023-04-20,2,lead,,False,False
2147,Ramos-Mccann,ramos-mccann.com,SMB,FinTech,South,2022-07-27,18,lead,,False,False
3634,"Wells, Neal and Huff",wellsnealandhuff.com,SMB,Retail,International,2025-01-21,18,lead,,False,False
427,Nguyen Group,nguyengroup.com,SMB,Healthcare,International,2024-10-23,50,lead,,False,False
616,"Martinez, Barnes and Montes",martinezbarnesandmontes.com,Mid-Market,Healthcare,West,2022-12-21,38,lead,,False,False
307,"Thompson, Smith and Douglas",thompsonsmithanddouglas.com,SMB,Education,North,2023-10-21,2,lead,,False,False
851,Serrano LLC,serranollc.com,SMB,FinTech,South,2024-09-09,12,lead,,False,False
3285,Alexander-Beck,alexander-beck.com,Mid-Market,Education,North,2023-09-12,10,lead,,False,False
1605,Stout Group,stoutgroup.com,Mid-Market,Retail,International,2022-12-14,48,lead,,False,False
138,James-Downs,james-downs.com,Mid-Market,Retail,North,2024-10-22,7,lead,,False,False
3524,Smith-Paul,smith-paul.com,Enterprise,Retail,International,2022-09-29,42,lead,,False,False
530,Donaldson-Chavez,donaldson-chavez.com,Mid-Market,FinTech,East,2023-12-23,27,lead,,False,False
2879,"Buchanan, Martinez and Hamilton",buchananmartinezandhamilton.com,SMB,Retail,West,2022-11-29,31,lead,,False,False
2465,Roberts and Sons,robertsandsons.com,Mid-Market,Education,North,2023-11-17,1,lead,,False,False
2902,Palmer Ltd,palmerltd.com,SMB,Retail,North,2025-06-11,7,lead,,False,False
2848,Grimes LLC,grimesllc.com,SMB,FinTech,North,2022-12-02,9,lead,,False,False
3779,Stanton Ltd,stantonltd.com,SMB,Healthcare,North,2024-08-04,7,lead,,False,False
1998,"Newton, Jackson and Carpenter",newtonjacksonandcarpenter.com,SMB,Healthcare,West,2024-09-05,36,lead,,False,False
259,Rodriguez-Nelson,rodriguez-nelson.com,Mid-Market,Retail,South,2023-03-15,14,lead,,False,False
1163,"Rodriguez, Smith and Conrad",rodriguezsmithandconrad.com,SMB,Healthcare,International,2023-08-28,46,lead,,False,False
1899,Gross-Bowen,gross-bowen.com,SMB,Education,International,2023-09-22,50,lead,,False,False
3176,James PLC,jamesplc.com,Mid-Market,Retail,South,2024-11-16,13,lead,,False,False
3186,Hoffman Group,hoffmangroup.com,Enterprise,Retail,North,2024-11-20,10,lead,,False,False
1666,"Larson, Ryan and Waters",larsonryanandwaters.com,Mid-Market,Healthcare,South,2023-10-14,15,lead,,False,False
1559,Green Group,greengroup.com,SMB,Retail,South,2023-03-24,19,lead,,False,False
2324,Henderson-Chen,henderson-chen.com,SMB,FinTech,International,2024-06-04,43,lead,,False,False
860,Melton LLC,meltonllc.com,SMB,FinTech,East,2025-06-19,24,lead,,False,False
686,Peters Inc,petersinc.com,SMB,Education,North,2023-03-18,4,lead,,False,False
3466,"Moore, Lewis and Atkinson",moorelewisandatkinson.com,SMB,FinTech,North,2023-11-16,23,lead,,False,False
1239,Butler-Jones,butler-jones.com,SMB,FinTech,South,2023-03-14,18,lead,,False,False
3367,"Ramirez, Sparks and Campbell",ramirezsparksandcampbell.com,Mid-Market,FinTech,West,2024-08-07,31,lead,,False,False
1625,"Brown, Martinez and Howard",brownmartinezandhoward.com,Mid-Market,Retail,North,2024-03-23,3,lead,,False,False
3702,Reed and Sons,reedandsons.com,SMB,Education,South,2023-09-07,19,lead,,False,False
3654,Myers Group,myersgroup.com,Enterprise,FinTech,South,2024-10-20,38,lead,,False,False
1887,Ferguson-Thompson,ferguson-thompson.com,SMB,Healthcare,South,2023-02-28,50,lead,,False,False
184,Little-Jenkins,little-jenkins.com,SMB,FinTech,South,2024-09-22,15,lead,,False,False
3877,"Smith, Henry and Gonzalez",smithhenryandgonzalez.com,SMB,Education,East,2024-05-30,21,lead,,False,False
1991,Watkins-Anderson,watkins-anderson.com,SMB,Healthcare,International,2025-06-21,37,lead,,False,False
1698,Parker-Phillips,parker-phillips.com,SMB,FinTech,North,2024-06-27,9,lead,,False,False
2001,Yu and Sons,yuandsons.com,SMB,Education,North,2024-05-20,4,lead,,False,False
2917,Allen Group,allengroup.com,Mid-Market,FinTech,East,2023-09-29,29,lead,,False,False
3371,Lambert and Sons,lambertandsons.com,Mid-Market,Retail,South,2023-03-01,19,lead,,False,False
1447,Banks-Lewis,banks-lewis.com,SMB,Retail,West,2022-09-18,33,lead,,False,False
190,Logan-Collins,logan-collins.com,SMB,Education,South,2024-11-25,19,lead,,False,False
2533,Fernandez-Shaw,fernandez-shaw.com,Mid-Market,Education,South,2022-10-06,24,lead,,False,False
2619,Fields-Pierce,fields-pierce.com,SMB,Education,East,2025-03-26,26,lead,,False,False
1937,"Alvarez, Sanchez and Cross",alvarezsanchezandcross.com,SMB,Retail,West,2024-12-26,37,lead,,False,False
2662,Mitchell-Bolton,mitchell-bolton.com,Mid-Market,Education,East,2022-11-25,25,lead,,False,False
2320,Hood-Parker,hood-parker.com,Mid-Market,Education,West,2024-11-28,33,lead,,False,False
2696,"Gay, Klein and Moreno",gaykleinandmoreno.com,Mid-Market,Education,West,2023-10-16,29,lead,,False,False
704,"Jordan, Carson and House",jordancarsonandhouse.com,SMB,Retail,South,2022-12-16,13,lead,,False,False
1081,Garcia-Collins,garcia-collins.com,Mid-Market,Retail,East,2025-01-15,23,lead,,False,False
1244,Conrad PLC,conradplc.com,Enterprise,Healthcare,South,2024-04-11,11,lead,,False,False
531,Garcia-Moore,garcia-moore.com,SMB,Retail,South,2023-04-07,20,lead,,False,False
3028,Kline Ltd,klineltd.com,SMB,FinTech,East,2023-11-05,8,lead,,False,False
3456,Villarreal Ltd,villarrealltd.com,SMB,FinTech,North,2022-09-20,20,lead,,False,False
3419,"Foley, Chavez and Hunt",foleychavezandhunt.com,SMB,FinTech,West,2025-02-27,35,lead,,False,False
3899,Murphy Inc,murphyinc.com,Enterprise,Retail,International,2024-08-13,46,lead,,False,False
447,Berger Inc,bergerinc.com,Mid-Market,Retail,West,2024-02-23,33,lead,,False,False
1002,Schaefer-Bush,schaefer-bush.com,SMB,Retail,East,2025-04-26,19,lead,,False,False
2140,Richards-Anderson,richards-anderson.com,SMB,Healthcare,North,2024-04-02,5,lead,,False,False
1986,Wilson-West,wilson-west.com,SMB,Healthcare,West,2024-10-26,32,lead,,False,False
2748,Austin-Stewart,austin-stewart.com,SMB,Healthcare,North,2023-08-10,5,lead,,False,False
544,"Obrien, Ford and Petty",obrienfordandpetty.com,SMB,Education,North,2024-10-05,4,lead,,False,False
200,Watson LLC,watsonllc.com,SMB,Retail,North,2023-12-06,3,lead,,False,False
2680,Ramos LLC,ramosllc.com,SMB,Retail,West,2022-08-12,33,lead,,False,False
2591,"Kemp, Gonzalez and Holland",kempgonzalezandholland.com,SMB,Education,West,2024-07-20,34,lead,,False,False
3087,Baker LLC,bakerllc.com,SMB,Healthcare,South,2023-08-01,17,lead,,False,False
382,Taylor Ltd,taylorltd.com,SMB,FinTech,North,2023-12-20,13,lead,,False,False
1573,Diaz Ltd,diazltd.com,SMB,FinTech,International,2024-07-10,49,lead,,False,False
1416,"Bautista, Johnston and Huber",bautistajohnstonandhuber.com,SMB,Education,South,2022-10-27,19,lead,,False,False
1325,Gill-Fuller,gill-fuller.com,Mid-Market,FinTech,West,2023-11-26,32,lead,,False,False
3305,Stone Group,stonegroup.com,Mid-Market,Retail,South,2022-09-14,50,lead,,False,False
3187,Hudson-Stokes,hudson-stokes.com,SMB,Retail,North,2024-08-29,5,lead,,False,False
560,Kelley-Sanchez,kelley-sanchez.com,SMB,Education,West,2023-01-31,34,lead,,False,False
2262,Moore Inc,mooreinc.com,Mid-Market,Education,North,2022-11-10,1,lead,,False,False
2703,"Massey, Vega and Hall",masseyvegaandhall.com,Mid-Market,Education,South,2022-11-23,18,lead,,False,False
1063,Chavez Group,chavezgroup.com,SMB,Retail,West,2023-05-15,36,lead,,False,False
3838,Cantu LLC,cantullc.com,SMB,Education,East,2023-10-23,40,lead,,False,False
1289,Garcia LLC,garciallc.com,Mid-Market,Healthcare,West,2023-04-04,37,lead,,False,False
3149,Adkins LLC,adkinsllc.com,SMB,Retail,West,2024-10-14,39,lead,,False,False
2838,"Sutton, Johnson and Wright",suttonjohnsonandwright.com,SMB,Retail,West,2022-12-04,31,lead,,False,False
